#Thorlabs FTS
[SpectrumHeader]
#Date;20251128
#Time;18411324
#GMTTime;21411324
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00311012
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;650.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9799.037109
#WnrMax;50982.906250
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;3.310000
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#RefGainIndex;0
#RefSignalInPerecent;0.0
#BBRefGainIndex;0
#BBRefSignalInPerecent;0.0
#AutogainStatus;0
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
1.960870056e+02;7.390905172e-03
1.962940979e+02;6.410121918e-03
1.965012054e+02;1.868392900e-02
1.967083282e+02;3.691949882e-03
1.969154510e+02;1.148217451e-02
1.971225891e+02;8.897109074e-04
1.973297424e+02;2.486987039e-03
1.975368958e+02;-6.087864283e-03
1.977440643e+02;1.229482330e-02
1.979512482e+02;6.634300575e-03
1.981584320e+02;-2.781222109e-03
1.983656311e+02;-7.208759896e-03
1.985728455e+02;1.891511347e-04
1.987800751e+02;4.084263463e-03
1.989873047e+02;1.159426384e-02
1.991945496e+02;-1.306543965e-02
1.994018097e+02;-4.350475967e-03
1.996090698e+02;6.073853001e-03
1.998163452e+02;-2.304841531e-03
2.000236359e+02;2.094673691e-03
2.002309418e+02;-3.712966572e-04
2.004382477e+02;-1.211968367e-03
2.006455688e+02;-7.965364493e-03
2.008528900e+02;1.254702546e-02
2.010602417e+02;3.635904985e-03
2.012675934e+02;3.551837988e-03
2.014749451e+02;1.005303208e-02
2.016823273e+02;-9.282416664e-03
2.018897095e+02;1.254001982e-03
2.020971069e+02;-2.024617745e-03
2.023045044e+02;1.954561798e-03
2.025119171e+02;4.112285562e-03
2.027193451e+02;2.038628794e-03
2.029267883e+02;4.644711036e-03
2.031342316e+02;-5.079057999e-03
2.033416901e+02;7.531017065e-03
2.035491638e+02;9.457556298e-04
2.037566376e+02;1.113889972e-03
2.039641418e+02;5.681539420e-03
2.041716309e+02;8.056437364e-04
2.043791504e+02;8.175532334e-03
2.045866699e+02;1.590270665e-03
2.047942047e+02;3.047434846e-03
2.050017548e+02;-8.049431257e-03
2.052093048e+02;1.316351723e-02
2.054168701e+02;-2.837267006e-03
2.056244507e+02;-2.872294863e-04
2.058320312e+02;1.215471141e-02
2.060396423e+02;-4.882901441e-03
2.062472534e+02;1.050139032e-02
2.064548645e+02;8.119487204e-03
2.066624908e+02;2.823255723e-03
2.068701324e+02;7.222771179e-03
2.070777893e+02;-5.751595367e-03
2.072854462e+02;-4.014207516e-03
2.074931335e+02;8.147509769e-03
2.077008057e+02;-5.415326916e-03
2.079085083e+02;-1.399017777e-02
2.081162109e+02;2.963367617e-03
2.083239288e+02;3.012406814e-04
2.085316467e+02;-4.210364074e-03
2.087393951e+02;4.693750234e-04
2.089471436e+02;5.541427527e-03
2.091548920e+02;-4.910924006e-03
2.093626709e+02;-4.070252180e-03
2.095704498e+02;2.515009604e-03
2.097782440e+02;-4.350475967e-03
2.099860382e+02;2.907322953e-03
2.101938629e+02;8.539822884e-03
2.104016724e+02;-1.884505735e-03
2.106095123e+02;9.177332977e-04
2.108173523e+02;7.643106859e-03
2.110252075e+02;-4.042229615e-03
2.112330780e+02;8.707957342e-03
2.114409637e+02;1.117392816e-02
2.116488495e+02;1.352780871e-02
2.118567505e+02;-3.229580354e-03
2.120646515e+02;-8.413722739e-03
2.122725677e+02;1.697456278e-02
2.124804993e+02;-1.211968367e-03
2.126884460e+02;1.403221209e-02
2.128963928e+02;1.786427340e-03
2.131043549e+02;3.299636301e-03
2.133123322e+02;2.157023549e-02
2.135203094e+02;7.138703950e-03
2.137283173e+02;-7.937341928e-03
2.139363098e+02;-4.553638282e-04
2.141443329e+02;3.075457178e-03
2.143523560e+02;3.853078524e-04
2.145603943e+02;1.176239830e-02
2.147684479e+02;4.140308127e-03
2.149765015e+02;1.683445089e-02
2.151845703e+02;2.739188727e-03
2.153926544e+02;-4.406520631e-03
2.156007538e+02;7.699151523e-03
2.158088531e+02;-5.471371580e-03
2.160169678e+02;8.259599097e-03
2.162250824e+02;5.681539420e-03
2.164332123e+02;1.072556991e-02
2.166413574e+02;1.197957201e-03
2.168495178e+02;6.746390369e-03
2.170576782e+02;-5.863685161e-03
2.172658691e+02;3.327658866e-03
2.174740448e+02;-5.219169892e-03
2.176822510e+02;7.811241318e-03
2.178904572e+02;1.038930099e-02
2.180986786e+02;1.086568180e-02
2.183069000e+02;9.268405847e-03
2.185151520e+02;5.877696443e-03
2.187234039e+02;6.606278475e-03
2.189316559e+02;1.058545802e-02
2.191399384e+02;1.610586792e-02
2.193482208e+02;-2.809244674e-03
2.195565186e+02;4.308442585e-03
2.197648163e+02;1.386407763e-02
2.199731293e+02;5.597472191e-03
2.201814575e+02;5.961763673e-03
2.203898010e+02;9.380495176e-03
2.205981445e+02;2.318852814e-03
2.208065033e+02;-2.444953425e-03
2.210148773e+02;-9.317444637e-04
2.212232513e+02;-1.239990699e-03
2.214316406e+02;-8.273610845e-03
2.216400452e+02;-3.341669915e-03
2.218484650e+02;8.035420440e-03
2.220568848e+02;3.467770759e-03
2.222653198e+02;1.719874144e-02
2.224737549e+02;-3.621893935e-03
2.226822205e+02;1.319153979e-02
2.228906860e+02;7.502994966e-03
2.230991516e+02;1.515310723e-02
2.233076477e+02;-9.597668541e-04
2.235161438e+02;1.008105464e-02
2.237246552e+02;1.562248217e-03
2.239331665e+02;1.226680074e-02
2.241416931e+02;1.296736114e-02
2.243502350e+02;1.565751061e-02
2.245587921e+02;-5.135103129e-03
2.247673492e+02;-3.958162386e-03
2.249759216e+02;-5.114086089e-04
2.251845093e+02;-3.818050725e-03
2.253930969e+02;1.487288345e-02
2.256017151e+02;8.455756120e-03
2.258103180e+02;-8.217565715e-03
2.260189514e+02;1.890810765e-02
2.262275848e+02;2.907322953e-03
2.264362335e+02;-2.557042986e-03
2.266448975e+02;1.050839637e-04
2.268535614e+02;8.651913144e-03
2.270622406e+02;-9.170327336e-03
2.272709351e+02;-9.597668541e-04
2.274796295e+02;8.595868014e-03
2.276883392e+02;1.055743545e-02
2.278970642e+02;2.101679274e-05
2.281058044e+02;-5.107080564e-03
2.283145447e+02;8.820047602e-03
2.285233002e+02;-1.520214602e-03
2.287320557e+02;3.383703530e-03
2.289408417e+02;1.661027223e-02
2.291496277e+02;1.299538370e-02
2.293584137e+02;-3.481782041e-03
2.295672302e+02;6.375093944e-04
2.297760468e+02;2.318852814e-03
2.299848785e+02;7.979375310e-03
2.301937103e+02;-1.043834025e-03
2.304025726e+02;-7.797230035e-03
2.306114197e+02;-1.752099954e-02
2.308202972e+02;1.338069094e-03
2.310291748e+02;1.036127843e-02
2.312380676e+02;1.122997236e-02
2.314469757e+02;6.746390369e-03
2.316558990e+02;-3.117490793e-03
2.318648224e+02;6.354076788e-03
2.320737610e+02;4.700755700e-03
2.322826996e+02;6.578255910e-03
2.324916534e+02;-2.977378899e-03
2.327006226e+02;9.016203694e-03
2.329096069e+02;2.122696023e-03
2.331185913e+02;-8.778013289e-03
2.333275909e+02;1.604982466e-02
2.335366058e+02;8.063443005e-03
2.337456207e+02;9.324450046e-03
2.339546661e+02;-6.515205605e-04
2.341636963e+02;1.226680074e-02
2.343727570e+02;7.215765654e-04
2.345818176e+02;9.660718963e-03
2.347908936e+02;3.691949882e-03
2.349999847e+02;1.492892858e-02
2.352090759e+02;-1.085167006e-02
2.354181824e+02;6.662323140e-03
2.356273041e+02;4.140308127e-03
2.358364258e+02;2.655121498e-03
2.360455627e+02;-9.338461794e-03
2.362547150e+02;1.085867640e-03
2.364638824e+02;4.868890159e-03
2.366730499e+02;-1.800438506e-03
2.368822327e+02;9.576652199e-03
2.370914154e+02;9.660718963e-03
2.373006287e+02;1.403221209e-02
2.375098419e+02;-7.292827126e-03
2.377190552e+02;6.094870041e-04
2.379282990e+02;1.890810765e-02
2.381375427e+02;9.044226259e-03
2.383468018e+02;6.185942795e-03
2.385560608e+02;5.989785772e-03
2.387653503e+02;-3.089468461e-03
2.389746246e+02;1.702360227e-03
2.391839294e+02;-1.190951589e-04
2.393932343e+02;7.215765654e-04
2.396025543e+02;3.383703530e-03
2.398118896e+02;1.946855523e-02
2.400212402e+02;1.784325764e-02
2.402305908e+02;2.262807917e-03
2.404399414e+02;-1.632304164e-03
2.406493225e+02;8.539822884e-03
2.408587036e+02;9.828853421e-03
2.410681000e+02;-2.248796867e-03
2.412775116e+02;6.270009559e-03
2.414869232e+02;9.380495176e-03
2.416963501e+02;-5.303237122e-03
2.419057922e+02;1.002501044e-02
2.421152344e+02;5.093069281e-03
2.423246918e+02;1.226680074e-02
2.425341644e+02;9.044226259e-03
2.427436371e+02;1.834766008e-02
2.429531403e+02;7.215765654e-04
2.431626434e+02;6.662323140e-03
2.433721466e+02;-3.341669915e-03
2.435816650e+02;-3.874095390e-03
2.437911987e+02;1.092172600e-02
2.440007477e+02;1.128601748e-02
2.442103119e+02;1.812348142e-02
2.444198761e+02;1.568553224e-02
2.446294403e+02;4.168330692e-03
2.448390350e+02;1.226680074e-02
2.450486298e+02;-1.149618533e-02
2.452582397e+02;8.567845449e-03
2.454678650e+02;1.120195072e-02
2.456774902e+02;5.261203740e-03
2.458871307e+02;-6.452155299e-03
2.460967865e+02;-6.508199964e-03
2.463064423e+02;7.531017065e-03
2.465161133e+02;6.578255910e-03
2.467257996e+02;-1.632304164e-03
2.469354858e+02;3.719972214e-03
2.471451874e+02;3.860084107e-03
2.473549042e+02;2.318852814e-03
2.475646362e+02;-1.012308802e-02
2.477743683e+02;-6.234981702e-04
2.479841156e+02;4.056240898e-03
2.481938782e+02;8.287621662e-03
2.484036407e+02;-4.546632990e-03
2.486134186e+02;1.400418952e-02
2.488232117e+02;3.467770759e-03
2.490330048e+02;1.293933857e-02
2.492428284e+02;9.492584504e-03
2.494526367e+02;-1.912528067e-03
2.496624756e+02;1.215471141e-02
