#Thorlabs FTS
[SpectrumHeader]
#Date;20251128
#Time;18443145
#GMTTime;21443145
#Instrument;0
#InstrModel;CCS200
#Series;0
#InterferometerSerial;M00311012
#Type;emission
#ChannelIndex;0
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;650.000000
#TriggerMode;0
#AirMeasureOpt;0
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#WnrMin;9799.037109
#WnrMax;50982.906250
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#InstrStatus;0
#RefLaserLocked;0
#ChannelIndex;0
#AttenuationFilter;0
#Stitched;0
#ExcitationWavelength_nm;0
#SoftwareVersion;3.310000
#FirmwareVersion;
#Motor_FirmwareVersion;
#ReconstructionAlgorithms_SoftwareVersion;
#Sensor_FirmwareVersion;
#InstrSeriesIdentifier;MUN_CCS_SERIES
#RefGainIndex;0
#RefSignalInPerecent;0.0
#BBRefGainIndex;0
#BBRefSignalInPerecent;0.0
#AutogainStatus;0
#Name;
#Comment;""
#ExtComment;""
#Source;
[Data]
1.960870056e+02;1.040718239e-02
1.962940979e+02;8.194080554e-03
1.965012054e+02;1.945568807e-02
1.967083282e+02;7.493732031e-03
1.969154510e+02;1.399296895e-02
1.971225891e+02;5.532755516e-03
1.973297424e+02;4.720350727e-03
1.975368958e+02;-5.280629732e-03
1.977440643e+02;1.158376876e-02
1.979512482e+02;6.317146122e-03
1.981584320e+02;-1.834913739e-03
1.983656311e+02;-7.465717848e-03
1.985728455e+02;1.022509183e-03
1.987800751e+02;5.056518130e-03
1.989873047e+02;7.577773649e-03
1.991945496e+02;-1.374084316e-02
1.994018097e+02;-4.048015922e-03
1.996090698e+02;9.314638563e-03
1.998163452e+02;-1.946969540e-03
2.000236359e+02;3.795890370e-03
2.002309418e+02;1.106551033e-03
2.004382477e+02;2.899443964e-03
2.006455688e+02;-4.580281209e-03
2.008528900e+02;1.242418680e-02
2.010602417e+02;5.448713433e-03
2.012675934e+02;4.132057540e-03
2.014749451e+02;9.090526961e-03
2.016823273e+02;-4.496239126e-03
2.018897095e+02;2.002997557e-03
2.020971069e+02;-1.274634735e-03
2.023045044e+02;4.972476512e-03
2.025119171e+02;3.599792719e-03
2.027193451e+02;9.104533819e-04
2.029267883e+02;7.997983135e-03
2.031342316e+02;-5.980978720e-03
2.033416901e+02;7.493732031e-03
2.035491638e+02;2.563276561e-03
2.037566376e+02;2.661325270e-04
2.039641418e+02;6.821397226e-03
2.041716309e+02;2.843416063e-03
2.043791504e+02;9.762861766e-03
2.045866699e+02;9.664812824e-04
2.047942047e+02;5.056518130e-03
2.050017548e+02;-6.261118222e-03
2.052093048e+02;1.368481480e-02
2.054168701e+02;-8.544254815e-04
2.056244507e+02;2.255123109e-03
2.058320312e+02;1.421708055e-02
2.060396423e+02;-3.319653217e-03
2.062472534e+02;1.242418680e-02
2.064548645e+02;8.194080554e-03
2.066624908e+02;3.767876420e-03
2.068701324e+02;1.102348976e-02
2.070777893e+02;-3.291639267e-03
2.072854462e+02;-4.384183325e-03
2.074931335e+02;6.177076139e-03
2.077008057e+02;-3.263625316e-03
2.079085083e+02;-1.292843837e-02
2.081162109e+02;6.261118222e-03
2.083239288e+02;3.375681117e-03
2.085316467e+02;-1.414704486e-03
2.087393951e+02;2.059025457e-03
2.089471436e+02;3.907945938e-03
2.091548920e+02;-5.700839218e-03
2.093626709e+02;-2.143067308e-03
2.095704498e+02;5.504741333e-03
2.097782440e+02;-3.683834570e-03
2.099860382e+02;5.812895019e-03
2.101938629e+02;1.301247999e-02
2.104016724e+02;-8.264115313e-04
2.106095123e+02;6.065020338e-03
2.108173523e+02;1.404899638e-02
2.110252075e+02;-1.358676585e-03
2.112330780e+02;1.225610357e-02
2.114409637e+02;1.194795035e-02
2.116488495e+02;1.175185200e-02
2.118567505e+02;-6.597285625e-03
2.120646515e+02;-1.124760136e-02
2.122725677e+02;1.687840559e-02
2.124804993e+02;-4.342162283e-04
2.126884460e+02;9.342652746e-03
2.128963928e+02;2.171081258e-03
2.131043549e+02;4.580281209e-03
2.133123322e+02;2.298544720e-02
2.135203094e+02;8.390177973e-03
