#Thorlabs FTS
[SpectrumHeader]
#Date,20251031
#Time,19444543
#GMTTime,22444543
#Instrument,0
#InstrModel,CCS200
#Series,0
#InterferometerSerial,M00311012
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,0.050000
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,9799.037109
#WnrMax,50982.906250
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,3.310000
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#RefGainIndex,0
#RefSignalInPerecent,0.0
#BBRefGainIndex,0
#BBRefSignalInPerecent,0.0
#AutogainStatus,0
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
1.960870056e+02,2.822451759e-03
1.962940979e+02,2.423048252e-03
1.965012054e+02,4.766215570e-03
1.967083282e+02,1.544360421e-03
1.969154510e+02,2.742571058e-03
1.971225891e+02,-8.254339918e-04
1.973297424e+02,0.000000000e+00
1.975368958e+02,-1.331345178e-03
1.977440643e+02,-1.198210637e-03
1.979512482e+02,-1.544360421e-03
1.981584320e+02,1.784002525e-03
1.983656311e+02,-3.461497545e-04
1.985728455e+02,8.786878316e-04
1.987800751e+02,8.786878316e-04
1.989873047e+02,1.943763928e-03
1.991945496e+02,-6.124188076e-04
1.994018097e+02,3.754393430e-03
1.996090698e+02,7.189264288e-04
1.998163452e+02,1.091703074e-03
2.000236359e+02,2.902332461e-03
2.002309418e+02,3.248482244e-03
2.004382477e+02,3.195228521e-03
2.006455688e+02,2.822451759e-03
2.008528900e+02,2.875705715e-03
2.010602417e+02,4.952603951e-03
2.012675934e+02,3.568005050e-03
2.014749451e+02,1.198210637e-03
2.016823273e+02,-1.863883226e-04
2.018897095e+02,6.124188076e-04
2.020971069e+02,-1.624241122e-03
2.023045044e+02,5.857918877e-04
2.025119171e+02,-1.597614173e-04
2.027193451e+02,2.130152279e-04
2.029267883e+02,4.260304559e-04
2.031342316e+02,5.857918877e-04
2.033416901e+02,1.544360421e-03
2.035491638e+02,1.278091338e-03
2.037566376e+02,1.304718317e-03
2.039641418e+02,1.411225880e-03
2.041716309e+02,2.289913828e-03
