#Thorlabs FTS
[SpectrumHeader]
#Date,20251031
#Time,19070329
#GMTTime,22070329
#Instrument,0
#InstrModel,CCS200
#Series,0
#InterferometerSerial,M00311012
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,0.050000
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,9799.037109
#WnrMax,50982.906250
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,3.310000
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#RefGainIndex,0
#RefSignalInPerecent,0.0
#BBRefGainIndex,0
#BBRefSignalInPerecent,0.0
#AutogainStatus,0
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
1.960870056e+02,2.805842320e-03
1.962940979e+02,7.031241548e-04
1.965012054e+02,2.965542488e-03
1.967083282e+02,2.699375618e-03
1.969154510e+02,4.083443433e-03
1.971225891e+02,4.722243641e-03
1.973297424e+02,3.630959662e-03
1.975368958e+02,2.912309021e-03
1.977440643e+02,3.497876227e-03
1.979512482e+02,3.391409526e-03
1.981584320e+02,2.513058716e-03
1.983656311e+02,1.208841219e-03
1.985728455e+02,2.779225586e-03
1.987800751e+02,7.031241548e-04
1.989873047e+02,6.432365626e-05
1.991945496e+02,-8.938770625e-04
1.994018097e+02,2.592908917e-03
1.996090698e+02,1.155607752e-03
1.998163452e+02,1.581474789e-03
2.000236359e+02,2.433208749e-03
2.002309418e+02,2.113808412e-03
2.004382477e+02,3.178475890e-03
2.006455688e+02,2.379975282e-03
2.008528900e+02,3.817276563e-03
2.010602417e+02,2.592908917e-03
2.012675934e+02,3.790659830e-03
2.014749451e+02,2.938925754e-03
2.016823273e+02,4.003593232e-03
2.018897095e+02,4.509310238e-03
2.020971069e+02,2.992159221e-03
2.023045044e+02,4.110060167e-03
2.025119171e+02,1.954108477e-03
2.027193451e+02,1.501624705e-03
2.029267883e+02,9.692910244e-04
2.031342316e+02,-5.478601088e-04
2.033416901e+02,-1.213277341e-03
2.035491638e+02,7.829741808e-04
